ITEM_ID,DIST_CODE,ITEM_NAME,RECEIPT_NAME,CATEGORY,UNIT,ITEM_TYPE,COMMENT,LATEST_PRICE,SUPPLIER_ID,U_ACTIVE_INA,U_BIZERBA,U_BRAND,U_CASE_SIZE,U_MINOR_REPO,U_COOKING_IN,U_COUNTRY,DATE_CREAT,DATE_MODIF,U_DESCRIPTIO,U_EXPIRY_DAT,U_INGREDIENT,U_KEYWORD,U_NOTES,U_ORDER,U_PLU,U_PRICE,U_SILVERWARE,U_SKU,U_STORAGE,U_STORAGE_TY,U_TYPE,U_UPC_CODE,U_USERNAME_C,U_USERNAME_M,U_PRICE_PER,U_TAX,U_SCALE
29438,GEX635,Manchego 18 Months,Manchego18mo,Cheese,,Market,Manchego Lait Cru 18 mo.,308,18,Active,Yes,,,M - Cheese,,,04/11/2010,28/08/2011,,,Sheep's Milk,,Spain,0.00,29438,10.990000000000000,,,,,,29438,Chris Klugman,Chris Klugman,100.0,,No
29456,,Premium Asian Stir-fry Beef,AsianStirFryBeef,Meat,,Market,,309,17,Active,Yes,,,M - Meats,,,22/03/2011,10/09/2011,,,,,,0.00,29456,9.990000000000000,,,,,,29456,Chris Klugman,Chris Klugman,0.0,,No
29457,,Herb & Mountain Style Goat Cheese Chicken Breasts,HerbGoatChiBrst,Meat,,Market,,310,17,Active,Yes,,,M - Meats,,,22/03/2011,28/08/2011,,,,,8.99,0.00,29457,19.780000000000000,,,,,,29457,Chris Klugman,Chris Klugman,0.0,,No
29458,5693007,Wild Whole White Lake Bass,WhiteLakeBass,Fish-Seafood,,Market,White lake bass - wild - fresh caught - 10lb minimum - Caundles Catch,311,2,Active,Yes,,,M - Fresh Fish,,Canada,19/11/2010,28/08/2011,,,,,13.18,0.00,29458,5.990000000000000,,,,,,29458,Chris Klugman,Chris Klugman,0.0,,No
29460,Q 487,Le Prestige,LePrestige,Cheese,,Market,Le Prestige 1.8kg,312,18,Active,Yes,,,M - Cheese,,,02/12/2010,28/08/2011,Goat cheese with a soft texture displaying a well balanced taste with a mineral after touch. Winner of the Caseus price ''Best Goat milk cheese'' 2006.,,Goat's Milk,,Quebec,0.00,29460,6.490000000000000,,,,,,29460,Chris Klugman,Chris Klugman,100.0,,No
29484,shr8,8/12 Shrimp,8/12Shrimp,Fish-Seafood,,Market,,313,12,Active,Yes,,,M - Fresh Fish,,,18/11/2010,28/08/2011,,,,,21.99,0.00,29484,22.490000000000000,,,,,,29484,Chris Klugman,Chris Klugman,0.0,,
29487,,Yellowfin Tuna,YellowFinTuna,Fish-Seafood,,Market,,314,12,Active,Yes,,,M - Fresh Fish,,,04/11/2010,28/08/2011,,,,,27.99,0.00,29487,27.990000000000000,,,,,,29487,Chris Klugman,Chris Klugman,0.0,,No
29513,06001,CAB Ground Chuck Fine Grind,CABGrdChuck,Meat,,Market,CAN GGRD CHUCK FINE GRIND CHUBB T.W.,315,26,Active,Yes,MacGregors Meat & Fish,,M - Meats,,,04/11/2010,28/08/2011,,,,,4.99,0.00,29513,4.990000000000000,,,,,,29513,Chris Klugman,Chris Klugman,0.0,0,
29516,,Lamb Legs,LambLegs,Meat,,Market,,316,30,Active,Yes,McEwan,,M - Meats,,,02/12/2010,10/09/2011,,,,,,0.00,29516,9.990000000000000,,,,,,29516,Chris Klugman,Chris Klugman,0.0,0,
29517,,Veal Butt,VealButt,Meat,,Market,,317,30,Active,Yes,McEwan,,M - Meats,,,24/01/2011,28/08/2011,,,,,,0.00,29517,13.990000000000000,,,,,,29517,Chris Klugman,Chris Klugman,0.0,0,
29518,,Veal Bones,VealBones,Meat,,Market,,318,30,Active,Yes,McEwan,,M - Meats,,,30/11/2010,28/08/2011,,,,,,0.00,29518,1.490000000000000,,,,,,29518,Chris Klugman,Chris Klugman,0.0,0,
29519,,Holly Rib Eye,HollyRibEye,Meat,,Market,,319,30,Active,Yes,McEwan,,M - Meats,,,04/11/2010,28/08/2011,,,,,,0.00,29519,14.990000000000000,,,,,,29519,Chris Klugman,Chris Klugman,0.0,0,
29520,,PEI Grass Fed Blue Dot Beef Tenderloin,PEIBfTenderloin,Meat,,Market,,320,30,Active,Yes,McEwan,,M - Meats,,,22/03/2011,10/09/2011,,,,,24.99,0.00,29520,54.980000000000000,,,,,,29520,Chris Klugman,Chris Klugman,0.0,0,
29522,,Short Rib,ShortRib,Meat,,Market,,321,30,Active,Yes,McEwan,,M - Meats,,,02/12/2010,28/08/2011,,,,,,0.00,29522,7.290000000000000,,,,,,29522,Chris Klugman,Chris Klugman,0.0,0,
29523,,Dry Age,DryAge,Meat,,Market,,322,30,Active,Yes,McEwan,,M - Meats,,,05/11/2010,10/09/2011,,,,,,0.00,29523,6.990000000000000,,,,,,29523,Chris Klugman,Chris Klugman,0.0,0,
29524,,Holly Striploin,HollyStriploin,Meat,,Market,,323,30,Active,Yes,McEwan,,M - Meats,,,04/11/2010,28/08/2011,,,,,,0.00,29524,9.290000000000000,,,,,,29524,Chris Klugman,Chris Klugman,0.0,0,
29559,,Stewing Beef,StewBeef,Meat,,Market,,324,1,Active,Yes,,,M - Meats,,,30/11/2010,28/08/2011,,,,,,0.00,29559,6.990000000000000,,,,,,29559,Chris Klugman,Chris Klugman,0.0,0,No
29567,VLLCMF10,10oz Milk Fed Veal Chop,MilkFedVealChop,Meat,10oz,Market,"Veal Loin Chop Cambrg MF 10oz, cs",325,37,Active,Yes,,8,M - Meats,,,01/08/2010,10/09/2011,,,,,,0.00,29567,11.990000000000000,,,,,,29567,Jon,Chris Klugman,0.0,0,
29568,LATL,Lamb Tenderloin,LambTenderloin,Meat,,Market,Lamb tenderloin kg,326,37,Active,Yes,,,M - Meats,,,02/12/2010,28/08/2011,,,,,20.50,0.00,29568,45.100000000000000,,,,,,29568,Chris Klugman,Chris Klugman,0.0,0,
29570,DUBBQ2,Boneless Duck Breast,BnlsDuckBreast,Meat,,Market,Duck Breast Que Bless Single Pack,327,37,Active,Yes,,,M - Meats,,,01/08/2010,10/09/2011,,,,,,0.00,29570,14.990000000000000,,,,,,29570,Jon,Chris Klugman,0.0,0,
29573,,13/15 Shrimp,13/15Shrimp,Fish-Seafood,,Market,,328,36,Active,Yes,,,M - Fresh Fish,,,25/04/2011,28/08/2011,,,,,21.50,0.00,29573,21.490000000000000,,,,,,29573,Chris Klugman,Chris Klugman,0.0,0,
29701,Marinated Beef,Asian Ginger Flank Steak,AsianGngrFnkStk,Meat,,Market,,329,1,Active,Yes,,,M - Meats,,Canada,15/01/2011,28/08/2011,,,,,10.99,0.00,29701,24.118000000000000,,,,,,29701,Chris Klugman,Chris Klugman,0.0,,No
29707,00055,Burrata Wrapped in Leaves,BurrataLeaves,Cheese,250g,Market,,330,6,Active,No,,6,M - Cheese,,Italy,20/08/2010,28/08/2011,,,,,chch,6.00,29707,16.990000000000000,,,,,,29707,FileMaker Pro 11 Trial,Chris Klugman,0.0,0,No
29811,,Harmony Organic Double Cream Brie,HarmOrgBrie,Cheese,200g,Market,,331,19,Active,No,Harmony Organic,,M - Cheese,,Ontario,04/11/2010,28/08/2011,,,,,,6.00,29811,9.990000000000000,,,,,,839032006007,Chris Klugman,Chris Klugman,0.0,,No
29815,Blubry,Bleubry,Bleubry,Cheese,,Market,,332,25,Active,Yes,,,M - Cheese,,,01/08/2010,10/09/2011,"This temperate flavour is the delight of all, even those who are wary of the strong taste of blue cheeses.",,,,Canada,1.50,29815,4.990000000000000,,,,,,29815,Jon,Chris Klugman,100.0,0,No
29816,,Bouq Emissaire,BouqEmissaire,Cheese,,Market,,333,25,Active,Yes,,,M - Cheese,,,15/06/2011,29/08/2011,"A raw milk goat cheese with an ash-covered rind made by Fromages Chaput of Châteauguay, Quebec, Canada.",,Goat's Milk,,Quebec,1.00,29816,7.390000000000000,,,,,,29816,Chris Klugman,Chris Klugman,100.0,0,No
29817,,Brie aux Truffes,BrieauxTruffes,Cheese,,Market,,334,25,Active,Yes,,,M - Cheese,,,15/06/2011,29/08/2011,A Brie de Meaux with a sandwich filling of Crème Fraiche and chopped black Perigord truffles.,,,,France,0.00,29817,11.990000000000000,,,,,,29817,Chris Klugman,Chris Klugman,100.0,0,No
29818,,Brillat Savarin Affine,BrillanSavarinAf,Cheese,,Market,,335,25,Active,Yes,,,M - Cheese,,,25/11/2010,28/08/2011,"A soft, white-crusted cow's milk cheese named after the 18th century French gourmet and political figure Jean Anthelme Brillat-Savarin. It is a triple cream Brie that is luscious, creamy and faintly sour. It goes well with medjool dates and also champagn",,Cow's Milk,,France,0.00,29818,3.990000000000000,,,,,,29818,Chris Klugman,Chris Klugman,100.0,0,No
29819,,Cendre de Lune,CendredeLune,Cheese,200g,Market,,336,25,Active,No,,,M - Cheese,,,04/11/2010,28/08/2011,"Inspired by a Triple Cream, this soft cheese is produced according to traditional methods and covered in vegetable ash. The fact that it is made from cow's milk makes it unique, as vegetable ash is usually used for goat cheese. Enjoy its peppery taste an",,,,Quebec,0.00,29819,9.990000000000000,,,,,,29819,Chris Klugman,Chris Klugman,0.0,0,No
29820,,Keens Cheddar Aged 12 Months,KeensCheddar12,Cheese,,Market,,337,25,Active,Yes,,,M - Cheese,,,02/12/2010,28/08/2011,"A sweet, creamy, rich cheddar, with a complex nutty flavour.",,Cow's Milk,,England,0.00,29820,8.290000000000000,,,,,,29820,Chris Klugman,Chris Klugman,100.0,0,No
29821,,Cest Bon Feta,CestBonFeta,Cheese,200g,Market,,338,25,Active,No,,,M - Cheese,,,04/11/2010,28/08/2011,,,,,,0.00,29821,8.990000000000000,,,,,,29821,Chris Klugman,Chris Klugman,0.0,0,No
29822,,Snow Goat,SnowGoat,Cheese,,Market,,339,25,Active,Yes,,,M - Cheese,,,01/08/2010,10/09/2011,,,Goat's Milk,,Canada,0.00,29822,4.390000000000000,,,,,,29822,Jon,Chris Klugman,100.0,0,No
29823,,Coulommier Le Courtnay,CoulommierCourt,Cheese,350g,Market,,340,25,Active,No,,,M - Cheese,,,22/03/2011,28/08/2011,,,,,,0.00,29823,13.990000000000000,,,,,,29823,Chris Klugman,Chris Klugman,0.0,0,No
29824,,Crottin Chavignol Fermier,ChaignolFermier,Cheese,80g,Market,,341,25,Active,No,,,M - Cheese,,,01/08/2010,10/09/2011,,,Goat's Milk,,France,0.00,29824,9.990000000000000,,,,,,29824,Jon,Chris Klugman,0.0,0,No
29825,,Epoisses,EpoissesPerrier,Cheese,,Market,,342,25,Active,Yes,,,M - Cheese,,,02/12/2010,28/08/2011,,,Cow's Milk,,France,0.00,29825,9.290000000000000,,,,,,29825,Chris Klugman,Chris Klugman,100.0,0,No
29826,,Mimolette Jeune,MimolletteJeune,Cheese,,Market,,343,25,Active,Yes,,,M - Cheese,,,02/12/2010,10/09/2011,"Young Mimolette is a semi-hard cheese that has the same texture and spherical shape as Dutch Edam. It is produced in bowling-ball sized nine pound spheres with a bright orange-colored interior and orange wax rind. Its taste is gloriously sweet, yet uncom",,Cow's Milk,,France,0.00,29826,3.990000000000000,,,,,,29826,Chris Klugman,Chris Klugman,100.0,0,No
29827,,St. Marcelin,St.MarcelinSensa,Cheese,90g,Market,,344,25,Active,No,,,M - Cheese,,,02/12/2010,28/08/2011,"A small, supple cow's milk cheese from Dauphine in southern France. When young, Saint Marcellin has a soft, creamy texture and slight mushroomy aroma. The small wheels are so young and tender, in fact, that they must be packaged in a small terracotta pot",,Cow's Milk,,France,0.00,29827,9.990000000000000,,,,,,831014415104,Chris Klugman,Chris Klugman,0.0,0,No
29845,,BioBio Organic Light Feta Cheese,BioOrgLightFeta,Cheese,226g,Market,,345,14,Active,No,BioBio,12,M - Cheese,,Quebec,15/06/2011,28/08/2011,,,,,,12.00,29845,9.990000000000000,,,,,,873013001001,Chris Klugman,Chris Klugman,0.0,0,No
29849,,Grana Padano,GranaPadano,Cheese,4 kg,Market,,346,25,Active,Yes,,,M - Cheese,,,11/03/2011,28/08/2011,he name Grana was popularly bestowed upon the cheese because of its grainy consistency which was markedly different from the other cheeses. t may be used as a table cheese or for grating. A golden oily rind encases a white or straw-coloured fine-graine,,Cow's Milk,,Italy,0.00,29849,4.790000000000000,,,,,,29849,Chris Klugman,Chris Klugman,100.0,0,No
29851,,St. Albert's 7 Year-old White Cheddar,StAlbert7YrChed,Cheese,,Market,,347,11,Active,Yes,St. Albert,,M - Cheese,,Ontario,29/07/2011,29/08/2011,,,Cow's Milk,,Ontario,0.00,29851,5.890000000000000,,,,,,29851,Chris Klugman,Chris Klugman,100.0,0,No
29852,,Indiscretion,Indiscretion,Cheese,,Market,,348,11,Active,Yes,Monforte Dairy,,M - Cheese,,Canada,30/09/2010,10/09/2011,"Soft goat cheese, rubbed with grappa. A vegetarian friendly cheese.",,Goat's Milk,,"Stratford, Ontario",0.00,29852,7.690000000000000,,,,,,29852,Chris Klugman,Chris Klugman,100.0,,No
29853,,Louis d'Or,LouisDOr,Cheese,,Market,,349,11,Active,Yes,,,M - Cheese,,Quebec,20/12/2010,28/08/2011,"Nutty, with floral notes and a milkt creaminess, a testament to the organic raw milk used in its production.",,Cow's Milk,,Quebec,0.00,29853,8.990000000000000,,,,,,29853,Chris Klugman,Chris Klugman,100.0,0,
29873,,Boneless Blade Pot Roast,BnlssBldPotRoast,Meat,,Market,,350,1,Active,Yes,,,M - Meats,,,29/12/2010,28/08/2011,,,,,6.99,0.00,29873,15.380000000000000,,,,,,29873,Chris Klugman,Chris Klugman,0.0,0,
29874,Marinated Lamb,Lamb Spiducci,LambSpiducce,Meat,,Market,,351,1,Active,Yes,,,M - Meats,,,19/10/2010,29/08/2011,,,,,,0.00,29874,1.000000000000000,,,,,,29874,Chris Klugman,Chris Klugman,0.0,,
29880,12-524,Ricotta Salata,RicottaSalata,Cheese,,Market,,352,16,Active,Yes,,,M - Cheese,,,19/01/2011,28/08/2011,"A pressed, salted and dried variety of ricotta cheese. A milky-white cheese, used for grating or shaving",,,,,0.00,29880,3.990000000000000,,,,,,29880,Chris Klugman,Chris Klugman,100.0,,No
29882,,Heat & Serve Maple Chipotle Pork Back Ribs,MplChpPorkRibs,Meat,,Market,,353,1,Active,Yes,,,M - Meats,,,30/09/2010,10/09/2011,,,,,,0.00,29882,12.990000000000000,,,,,,29882,Chris Klugman,Chris Klugman,0.0,,No
29883,,Heat & Serve Orange Chipotle Pork Back Ribs,OrgChipPorkRibs,Meat,,Market,,354,1,Active,Yes,,,M - Meats,,,30/09/2010,28/08/2011,,,,,,0.00,29883,12.990000000000000,,,,,,29883,Chris Klugman,Chris Klugman,0.0,,No
29884,,Heat & Serve Raspberry Chipotle Pork Back Ribs,RaspChipPorkRib,Meat,,Market,,355,1,Active,Yes,,,M - Meats,,,06/01/2011,28/08/2011,,,,,,0.00,29884,12.990000000000000,,,,,,29884,Chris Klugman,Chris Klugman,0.0,,No
29885,FIB 755,Bothwell Horseradish Cheddar,BothHrsrdshCedd,Cheese,,Market,,356,18,Active,Yes,Bothwell,,M - Cheese,,,25/11/2010,28/08/2011,,,,,,0.00,29885,3.990000000000000,,,,,,29885,Chris Klugman,Chris Klugman,100.0,,No
29886,,Skirt Steak,SkirtSteak,Meat,,Market,,357,1,Active,Yes,,,M - Meats,,,25/11/2010,28/08/2011,,,,,,0.00,29886,7.990000000000000,,,,,,29886,Chris Klugman,Chris Klugman,0.0,0,No
29887,,Flat Iron Steak,FlatIronSteak,Meat,,Market,,358,1,Active,Yes,,,M - Meats,,,17/09/2010,28/08/2011,,,,,,0.00,29887,7.990000000000000,,,,,,29887,Chris Klugman,Chris Klugman,0.0,0,No
29888,,Bison Kobe Burger,BisonKobeBurg,Meat,,Market,,359,1,Active,Yes,,,M - Meats,,,12/01/2011,28/08/2011,,,,,,0.00,29888,10.990000000000000,,,,,,29888,Chris Klugman,Chris Klugman,0.0,0,No
29907,,Bratwurst,Bratwurst,Meat,,Market,,360,29,Active,Yes,Max Meats,,M - Meats,,,30/09/2010,28/08/2011,,,,,4.49,0.00,29907,9.880000000000000,,,,,,29907,Chris Klugman,Chris Klugman,0.0,,
29908,,Chorizo Sausage,ChorizoSausageMM,Meat,,Market,,361,29,Active,Yes,Max Meats,,M - Meats,,,16/06/2011,28/08/2011,,,,,4.49,0.00,29908,4.990000000000000,,,,,,29908,Chris Klugman,Chris Klugman,0.0,,
29909,,Sweet Italian Sausage,SwtItalianSsage,Meat,,Market,,362,29,Active,Yes,Max Meats,,M - Meats,,,06/01/2011,28/08/2011,,,,,4.49,0.00,29909,4.990000000000000,,,,,,29909,Chris Klugman,Chris Klugman,0.0,,
29910,,Tomato Basil Sausage,TomBasilSausage,Meat,,Market,,363,29,Active,Yes,Max Meats,,M - Meats,,,19/09/2010,28/08/2011,,,,,4.99,0.00,29910,4.990000000000000,,,,,,29910,Chris Klugman,Chris Klugman,0.0,,
29912,,Honey Garlic Sausage,HoneyGarlicSsage,Meat,,Market,,364,29,Active,Yes,Max Meats,,M - Meats,,,16/04/2011,28/08/2011,,,,,4.49,0.00,29912,9.880000000000000,,,,,,29912,Chris Klugman,Chris Klugman,0.0,,
29913,,Hot Italian Sausage,HotItalianSsage,Meat,,Market,,365,29,Active,Yes,Max Meats,,M - Meats,,,16/04/2011,28/08/2011,,,,,4.49,0.00,29913,4.990000000000000,,,,,,29913,Chris Klugman,Chris Klugman,0.0,,
29914,,Spinach & Feta Sausage,SpinachFetaSsage,Meat,,Market,,366,29,Active,Yes,Max Meats,,M - Meats,,,16/04/2011,28/08/2011,,,,,4.99,0.00,29914,10.980000000000000,,,,,,29914,Chris Klugman,Chris Klugman,0.0,,
29915,,Mexican Sausage,MexicanSausageM,Meat,,Market,,367,29,Active,Yes,Max Meats,,M - Meats,,,16/04/2011,28/08/2011,,,,,4.99,0.00,29915,10.980000000000000,,,,,,29915,Chris Klugman,Chris Klugman,0.0,,
29921,Pork,Rack of Pork Roast,RackPorkRoast,Meat,,Market,,368,1,Active,Yes,,,M - Meats,,,16/04/2011,28/08/2011,,,,,7.99,0.00,29921,17.580000000000000,,,,,,29921,Chris Klugman,Chris Klugman,0.0,,No
29922,Pork,Rack of Pork Chop,RackPorkChop,Meat,,Market,,369,1,Active,Yes,,,M - Meats,,,10/06/2010,10/09/2011,,,,,7.99,0.00,29922,17.580000000000000,,,,,,29922,Jon,Chris Klugman,0.0,,No
29957,Pork,"Prosciutto, Goat Cheese & Spinach Stuffed Pork Tenderloin",ProsPorkTenderlo,Meat,,Market,,370,17,Active,Yes,,,M - Meats,,,10/06/2010,28/08/2011,,,,,7.99,0.00,29957,17.580000000000000,,,,,,29957,Jon,Chris Klugman,0.0,,No
29958,Pork,Frenched Pork Roast,FrnchdPrkRoast,Meat,,Market,,371,17,Active,Yes,,,M - Meats,,,10/06/2010,28/08/2011,,,,,6.99,0.00,29958,6.990000000000000,,,,,,29958,Jon,Chris Klugman,0.0,,No
29959,Chicken,Chicken Scallopini,ChickScallopini,Meat,,Market,,372,1,Active,Yes,,,M - Meats,,,11/11/2010,28/08/2011,,,,,9.99,0.00,29959,21.980000000000000,,,,,,29959,Chris Klugman,Chris Klugman,0.0,,No
29960,Chicken,Breaded Chicken Scallopini,BrdChckScallopi,Meat,,Market,,373,1,Active,Yes,,,M - Meats,,,11/11/2010,28/08/2011,,,,,9.99,0.00,29960,9.990000000000000,,,,,,29960,Chris Klugman,Chris Klugman,0.0,,No
29966,,Brin D'Amour,HerbProvGoatChee,Cheese,,Market,,374,31,Active,Yes,Monforte Dairy,,M - Cheese,,Ontario,11/11/2010,28/08/2011,"Its soft paste with flowered crust of ivory color progressively hardens its refining which lasts on average one to two months. The Corsican grasses which cover it, confer to him a fine and slightly acidulous savour.",,Goat's Milk,,"Stratford, Ontario",6.00,29966,6.290000000000000,,,,,,29966,Chris Klugman,Chris Klugman,100.0,,
29974,,Breaded Pork Cutlet,BrddPorkCutlet,Meat,,Market,,375,1,Active,Yes,,,M - Meats,,,11/11/2010,10/09/2011,,,,,6.99,0.00,29974,15.380000000000000,,,,,,29974,Chris Klugman,Chris Klugman,0.0,,
29975,,"Garlic, Lemon & Herb Boneless Lamb Loin Chops",GarlicLemonLamb,Meat,,Market,,376,1,Active,Yes,,,M - Meats,,,11/11/2010,28/08/2011,,,,,20.99,0.00,29975,46.180000000000000,,,,,,29975,Chris Klugman,Chris Klugman,0.0,,
29976,,Fresh Calf Liver,FrshCalfLiver,Meat,,Market,,377,1,Active,Yes,,,M - Meats,,,11/11/2010,28/08/2011,,,,,4.99,0.00,29976,10.980000000000000,,,,,,29976,Chris Klugman,Chris Klugman,0.0,,
29977,,Coulommier Donge,CoulommierDonge,Cheese,450g,Market,,378,25,Active,No,,,M - Cheese,,,11/11/2010,28/08/2011,"Coulommiers is a petit Brie, similar in flavour to Brie de Meaux. It is made from cow's milk, usually in the shape of a disc with white, bloomy edible rind. It is smaller and thicker than Brie but otherwise possesses all the characteristics of a Brie, wi",,Cow's Milk,,France,2.00,29977,7.990000000000000,,,,,,29977,Chris Klugman,Chris Klugman,100.0,0,No
29988,,Mahi Mahi,MahiMahi,Fish-Seafood,,Market,,379,12,Active,Yes,,,M - Fresh Fish,,,11/11/2010,28/08/2011,,,,,10.99,0.00,29988,13.490000000000000,,,,,,29988,Chris Klugman,Chris Klugman,0.0,0,
29995,,Edward Street Marinated Beef Tenderloin,MarinTenderloin,Meat,,Market,,380,1,Active,Yes,,,M - Meats,,,30/09/2010,13/09/2011,,,,,19.99,0.00,29995,43.980000000000000,,,,,,29995,Chris Klugman,Chris Klugman,0.0,,
29996,Marinated Beef,Edward Street Marinated Rib Eye,ESMarinRibEye,Meat,,Market,,381,1,Active,Yes,,,M - Meats,,,30/09/2010,29/08/2011,,,,,12.99,0.00,29996,28.580000000000000,,,,,,29996,Chris Klugman,Chris Klugman,0.0,,
29997,Marinated Beef,Edward Street Marinated Striploin,ESMarinStriploin,Meat,,Market,,382,1,Active,Yes,,,M - Meats,,,30/09/2010,28/08/2011,,,,,12.99,0.00,29997,28.580000000000000,,,,,,29997,Chris Klugman,Chris Klugman,0.0,,
29998,Marinated Beef,Edward Street Marinated Rib Steak,ESMarinRibSteak,Meat,,Market,,383,1,Active,Yes,,,M - Meats,,,30/09/2010,10/09/2011,,,,,11.29,0.00,29998,24.840000000000000,,,,,,29998,Chris Klugman,Chris Klugman,0.0,,
29999,Beef,Beef Brisket,BeefBrisket,Meat,,Market,,384,1,Active,Yes,,,M - Meats,,,30/09/2010,28/08/2011,,,,,7.99,0.00,29999,17.580000000000000,,,,,,29999,Chris Klugman,Chris Klugman,0.0,,
30000,Veal,White Veal Striploin,WhtVealStriploin,Meat,,Market,,385,1,Active,Yes,,,M - Meats,,,30/09/2010,10/09/2011,,,,,18.99,0.00,30000,41.780000000000000,,,,,,30000,Chris Klugman,Chris Klugman,0.0,,
30002,Marinated Beef,Asian Ginger Beef Stir Fry,AsianGingBeef,Meat,,Market,,386,17,Active,Yes,,,M - Meats,,,30/09/2010,10/09/2011,,,,,5.99,0.00,30002,5.990000000000000,,,,,,30002,Chris Klugman,Chris Klugman,0.0,,
30003,14193,Mexicana with Hot Peppers,MexicanaCheese,Cheese,,Market,,387,39,Active,Yes,,,M - Cheese,,,02/02/2011,28/08/2011,,,,,,3.00,30003,5.190000000000000,,,,,,30003,Chris Klugman,Chris Klugman,100.0,,No
30005,,Chevre Buche Saint-Loup,SaintLoupChevre,Cheese,,Market,,388,25,Active,Yes,,,M - Cheese,,France,19/10/2010,28/08/2011,,,Goat's Milk,,France,0.00,30005,5.590000000000000,,,,,,30005,Chris Klugman,Chris Klugman,100.0,0,
30080,03110,Bulgarian Kashkavel Cheese,BulKashkaval,Cheese,450g,Market,,389,24,Active,No,,,M - Cheese,,,30/09/2010,28/08/2011,"Also called Cheddar of the Balkans. It's mild, slightly salty, nutty taste which will please every cheese lover",,,,,0.00,30080,14.990000000000000,,,,,,30080,Chris Klugman,Chris Klugman,0.0,,
30081,,Saganaki,Saganaki,Cheese,,Market,,390,24,Active,Yes,,,M - Cheese,,,19/10/2010,28/08/2011,,,Cow & Sheep's Milk,,Canada,0.00,30081,3.790000000000000,,,,,,30081,Chris Klugman,Chris Klugman,100.0,,
30088,Chicken,Greek-Style Stuffed Chicken Breasts,GrkStffChcknBrst,Meat,,Market,,391,17,Active,Yes,,,M - Meats,,,19/10/2010,28/08/2011,,,,,9.99,0.00,30088,9.990000000000000,,,,,,30088,Chris Klugman,Chris Klugman,0.0,,
30118,amr2,American Red Snapper,AmRedSnapper,Fish-Seafood,,Market,,392,12,Active,Yes,,,M - Fresh Fish,,USA,19/10/2010,28/08/2011,,,,,13.99,18.20,30118,30.780000000000000,,,,,,30018,Chris Klugman,Chris Klugman,0.0,0,
30125,12-497,Sori Mozzarella di Bufala Campana,SoriMozzarella,Cheese,200g,Market,,393,16,Active,No,Sori Italia,6,M - Cheese,,Italy,30/09/2010,10/09/2011,,,,,,0.00,30125,13.990000000000000,,,,,,8024659092577,Chris Klugman,Chris Klugman,0.0,,
30168,,Bleu Ermite,BleuErmite150,Cheese,150g,Market,,394,25,Active,No,,,M - Cheese,,,19/10/2010,10/09/2011,,,,,,6.00,30168,6.490000000000000,,,,,,30168,Chris Klugman,Chris Klugman,0.0,0,
30169,,Beemster Classic Aged 18 Months,BmstrClassic,Cheese,250g,Market,,395,25,Active,No,,,M - Cheese,,,06/08/2010,10/09/2011,,,,,,5.00,30169,12.990000000000000,,,,,,628520140114,Jon,Chris Klugman,0.0,0,
30170,,Allegretto Sheep's Milk Cheese,Allegretto150,Cheese,150g,Market,,396,25,Active,No,,12,M - Cheese,,Canada,18/08/2010,10/09/2011,,,,,frdg,12.00,30170,11.990000000000000,,,,,,0628605500253,Jon,Chris Klugman,0.0,0,
30171,,Sir Laurier d'Athabaska,SirLaurier,Cheese,170g,Market,,397,25,Active,No,,6,M - Cheese,,Canada,14/01/2011,29/08/2011,,,,,,6.00,30171,9.990000000000000,,,,,,069104090256,Chris Klugman,Chris Klugman,0.0,0,
30172,VLSL,Choice Veal Striploin,ChoiceVealStrip,Meat,,Market,,398,37,Active,Yes,,,M - Meats,,Ontario,07/08/2010,28/08/2011,,,,,18.99,0.00,30172,18.990000000000000,,,,,,30172,Jon,Chris Klugman,0.0,0,
30173,,Inside Round Roast,InsideRndRoast,Meat,,Market,,399,26,Active,Yes,,,M - Meats,,,30/09/2010,28/08/2011,,,,,5.99,0.00,30173,5.990000000000000,,,,,,30173,Chris Klugman,Chris Klugman,0.0,0,
30174,,Hot Smoked Paprika & Mustard Pork Chop,SmkdPaprMustPrk,Meat,,Market,,400,26,Active,Yes,,,M - Meats,,,19/10/2010,28/08/2011,,,,,6.99,0.00,30174,6.990000000000000,,,,,,30174,Chris Klugman,Chris Klugman,0.0,0,
30188,SCB 202,Gigha Cheese Pear,GighaFruitPear,Cheese,200g,Market,,401,18,Active,,,6,M - Cheese,,,19/10/2010,28/08/2011,,,,,,12.00,30188,13.990000000000000,,,,,,5060020410222,Chris Klugman,Chris Klugman,0.0,,
30189,SCB 204,Gigha Cheese Orange,GighaFruitOrange,Cheese,200g,Market,,402,18,Active,,,6,M - Cheese,,,19/10/2010,28/08/2011,,,,,,12.00,30189,13.990000000000000,,,,,,5060020410215,Chris Klugman,Chris Klugman,0.0,,
30190,SCB 206,Gigha Highland Liqueur Cheese Apple,GighaHghlndApple,Cheese,200g,Market,,403,18,Active,,,6,M - Cheese,,,17/11/2010,28/08/2011,,,,,,12.00,30190,13.990000000000000,,,,,,5060020410208,Chris Klugman,Chris Klugman,0.0,,
30191,SCB 430,Highland Chief Mature Cheddar & Single Malt Whiskey Truckle,TrucklesWhiskey,Cheese,200g,Market,,404,18,Active,,,12,M - Cheese,,,11/03/2011,28/08/2011,,,,,,12.00,30191,11.990000000000000,,,,,,30191,Chris Klugman,Chris Klugman,0.0,,
